Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2021-03-15,162.1999969482422,368.083251953125,114.24541473388672,20.030000686645508,162.1999969482422,396.4100036621094,136.86000061035156,20.030000686645508,162.5500030517578,396.69000244140625,137.08999633789062,21.860000610351562,161.42999267578125,392.0299987792969,136.41000366210938,19.8700008392334,162.30999755859375,394.3299865722656,136.49000549316406,21.84000015258789,8104500,73427200,11366500,0
2021-03-16,162.35000610351562,367.6189880371094,113.78630065917969,19.790000915527344,162.35000610351562,395.9100036621094,136.30999755859375,19.790000915527344,163.1999969482422,397.8299865722656,137.1199951171875,20.309999465942383,161.80999755859375,395.0799865722656,135.75,19.329999923706055,162.36000061035156,397.07000732421875,137.02000427246094,20.139999389648438,7547400,73722500,15567900,0
2021-03-17,163.50999450683594,368.87255859375,112.93482971191406,19.229999542236328,163.50999450683594,397.260009765625,135.2899932861328,19.229999542236328,164.14999389648438,398.1199951171875,135.52999877929688,20.950000762939453,161.47999572753906,393.29998779296875,134.14999389648438,19.18000030517578,162.27000427246094,394.5299987792969,135.14999389648438,20.100000381469727,12626700,97959300,27107500,0
2021-03-18,162.55999755859375,363.5055847167969,111.79121398925781,21.579999923706055,162.55999755859375,391.4800109863281,133.9199981689453,21.579999923706055,162.82000732421875,396.7200012207031,134.47000122070312,22.600000381469727,161.11000061035156,390.75,133.19000244140625,18.950000762939453,161.14999389648438,394.4800109863281,133.30999755859375,18.950000762939453,8711100,115349100,21615100,0
2021-03-19,163.24000549316406,362.8330078125,112.48410034179688,20.950000762939453,163.24000549316406,389.4800109863281,134.75,20.950000762939453,163.42999267578125,391.57000732421875,134.8300018310547,23.170000076293945,162.42999267578125,387.1499938964844,133.8000030517578,19.899999618530273,162.55999755859375,389.8800048828125,134.0800018310547,21.43000030517578,6868900,113624500,18685000,0
2021-03-22,163.0,365.73016357421875,113.74455261230469,18.8799991607666,163.0,392.5899963378906,136.25999450683594,18.8799991607666,163.1300048828125,394.07000732421875,136.41000366210938,22.290000915527344,162.16000366210938,389.9700012207031,135.3699951171875,18.8700008392334,162.27000427246094,390.0299987792969,135.69000244140625,21.90999984741211,5240000,73778600,17047500,0
2021-03-23,161.80999755859375,362.85150146484375,114.77132415771484,20.299999237060547,161.80999755859375,389.5,137.49000549316406,20.299999237060547,162.49000549316406,393.4599914550781,137.5399932861328,21.579999923706055,161.58999633789062,388.6600036621094,136.14999389648438,18.799999237060547,162.4499969482422,391.9100036621094,136.58999633789062,19.459999084472656,6048300,90686600,16768400,0
2021-03-24,162.3699951171875,361.00701904296875,115.3890380859375,21.200000762939453,162.3699951171875,387.5199890136719,138.22999572753906,21.200000762939453,162.88999938964844,392.75,138.27999877929688,21.489999771118164,161.94000244140625,387.4700012207031,136.9499969482422,19.299999237060547,162.2100067138672,391.0,137.05999755859375,20.639999389648438,6183700,97588600,13863000,0
2021-03-25,161.77999877929688,363.03790283203125,114.47915649414062,19.809999465942383,161.77999877929688,389.70001220703125,137.13999938964844,19.809999465942383,163.5800018310547,390.54998779296875,138.66000366210938,23.549999237060547,161.32000732421875,383.8999938964844,137.08999633789062,19.809999465942383,163.05999755859375,385.9800109863281,138.38999938964844,20.799999237060547,8398600,116128600,20782000,0
2021-03-26,162.24000549316406,368.8882751464844,114.07848358154297,18.860000610351562,162.24000549316406,395.9800109863281,136.66000366210938,18.860000610351562,162.72999572753906,396.4100036621094,137.24000549316406,21.489999771118164,161.64999389648438,390.2900085449219,136.22000122070312,18.68000030517578,161.7100067138672,390.92999267578125,136.4199981689453,19.31999969482422,6153900,114409100,8433300,0
2021-03-29,160.30999755859375,368.7018737792969,113.11012268066406,20.739999771118164,160.30999755859375,395.7799987792969,135.5,20.739999771118164,161.52000427246094,396.75,136.85000610351562,21.600000381469727,159.8300018310547,392.80999755859375,134.97000122070312,19.420000076293945,161.4600067138672,394.3999938964844,136.8300018310547,20.399999618530273,8409300,108107600,13968100,0
2021-03-30,157.57000732421875,367.7237854003906,113.70278930664062,19.610000610351562,157.57000732421875,394.7300109863281,136.2100067138672,19.610000610351562,158.1999969482422,395.45001220703125,136.50999450683594,21.75,157.5500030517578,393.0199890136719,135.00999450683594,19.469999313354492,157.94000244140625,394.4200134277344,135.3000030517578,20.760000228881836,8353200,76262200,15020800,0
2021-03-31,159.9600067138672,369.2142333984375,113.06837463378906,19.399999618530273,159.9600067138672,396.3299865722656,135.4499969482422,19.399999618530273,160.67999267578125,398.0,136.58999633789062,20.110000610351562,158.0500030517578,395.30999755859375,134.97999572753906,18.850000381469727,158.05999755859375,395.3399963378906,136.33999633789062,19.799999237060547,10623800,112734200,19271300,0
2021-04-01,161.97999572753906,373.201416015625,114.94502258300781,17.329999923706055,161.97999572753906,400.6099853515625,137.50999450683594,17.329999923706055,162.11000061035156,400.6700134277344,137.6199951171875,18.639999389648438,161.27999877929688,398.17999267578125,136.3000030517578,17.290000915527344,161.55999755859375,398.3999938964844,136.5500030517578,18.600000381469727,7105200,99682900,14885900,0
2021-04-05,161.9199981689453,378.55804443359375,114.4434585571289,17.90999984741211,161.9199981689453,406.3599853515625,136.91000366210938,17.90999984741211,162.39999389648438,406.94000244140625,136.97000122070312,18.399999618530273,161.36000061035156,403.3800048828125,135.94000244140625,17.350000381469727,161.52000427246094,403.4599914550781,136.5500030517578,18.15999984741211,6163800,91684800,8243000,0
2021-04-06,163.22000122070312,378.33441162109375,115.22084045410156,18.1200008392334,163.22000122070312,406.1199951171875,137.83999633789062,18.1200008392334,163.52999877929688,407.239990234375,137.97999572753906,18.299999237060547,162.75,405.3999938964844,137.00999450683594,17.3700008392334,162.7899932861328,405.760009765625,137.16000366210938,18.06999969482422,6761200,62021000,9282400,0
2021-04-07,162.75999450683594,378.77227783203125,114.41838836669922,17.15999984741211,162.75999450683594,406.5899963378906,136.8800048828125,17.15999984741211,163.30999755859375,406.9599914550781,138.10000610351562,18.170000076293945,162.5,405.45001220703125,136.8800048828125,16.8700008392334,162.82000732421875,405.94000244140625,137.4499969482422,17.989999771118164,5436000,55836300,11052700,0
2021-04-08,164.50999450683594,380.5703430175781,115.36296844482422,16.950000762939453,164.50999450683594,408.5199890136719,138.00999450683594,16.950000762939453,164.77000427246094,408.5799865722656,138.07000732421875,17.360000610351562,164.13999938964844,406.92999267578125,137.36000061035156,16.549999237060547,164.1699981689453,407.92999267578125,137.38999938964844,16.920000076293945,6574500,57863100,7847900,0
2021-04-09,163.27000427246094,383.3370666503906,114.94502258300781,16.690000534057617,163.27000427246094,411.489990234375,137.50999450683594,16.690000534057617,163.66000366210938,411.6700134277344,138.19000244140625,17.34000015258789,162.47999572753906,408.260009765625,137.08999633789062,16.200000762939453,162.75,408.3900146484375,137.5,17.049999237060547,6657900,61104600,8717800,0
2021-04-12,162.27999877929688,383.47686767578125,114.89485168457031,16.90999984741211,162.27999877929688,411.6400146484375,137.4499969482422,16.90999984741211,162.8000030517578,411.92999267578125,137.52999877929688,17.90999984741211,161.80999755859375,410.20001220703125,137.10000610351562,16.809999465942383,162.72999572753906,410.8500061035156,137.4600067138672,17.43000030517578,4896700,56704900,7659000,0
2021-04-13,163.42999267578125,384.61334228515625,115.75584411621094,16.649999618530273,163.42999267578125,412.8599853515625,138.47999572753906,16.649999618530273,163.85000610351562,413.5299987792969,138.50999450683594,17.860000610351562,163.02999877929688,411.1199951171875,137.1999969482422,16.43000030517578,163.17999267578125,411.5299987792969,137.3000030517578,16.989999771118164,6995900,56551000,13232800,0
2021-04-14,162.72000122070312,383.2998046875,115.38803100585938,16.989999771118164,162.72000122070312,411.45001220703125,138.0399932861328,16.989999771118164,163.0500030517578,413.9599914550781,138.24000549316406,17.690000534057617,162.3000030517578,410.8699951171875,137.57000732421875,15.380000114440918,162.77000427246094,412.8299865722656,138.02999877929688,16.709999084472656,6312300,61659900,7293200,0
2021-04-15,165.35000610351562,387.4173278808594,117.31898498535156,16.56999969482422,165.35000610351562,415.8699951171875,140.35000610351562,16.56999969482422,165.7899932861328,416.1600036621094,140.97999572753906,16.920000076293945,164.02999877929688,413.69000244140625,139.4600067138672,15.9399995803833,164.07000732421875,413.739990234375,139.49000549316406,16.780000686645508,8250600,60229800,23896700,0
2021-04-16,166.35000610351562,388.7123718261719,116.40786743164062,16.25,166.35000610351562,417.260009765625,139.25999450683594,16.25,166.80999755859375,417.9100036621094,139.72999572753906,16.8799991607666,165.94000244140625,415.7300109863281,138.92999267578125,16.049999237060547,166.24000549316406,417.25,139.10000610351562,16.649999618530273,10057600,82037300,15238400,0
2021-04-19,165.88999938964844,386.8026428222656,116.07347869873047,17.290000915527344,165.88999938964844,415.2099914550781,138.86000061035156,17.290000915527344,166.44000244140625,416.739990234375,139.30999755859375,18.610000610351562,165.72000122070312,413.7900085449219,138.5500030517578,16.780000686645508,165.91000366210938,416.260009765625,138.74000549316406,17.040000915527344,5721700,78498500,13886800,0
2021-04-20,166.47999572753906,383.9705810546875,116.60845184326172,18.68000030517578,166.47999572753906,412.1700134277344,139.5,18.68000030517578,166.80999755859375,415.0899963378906,139.75999450683594,19.700000762939453,165.6199951171875,410.5899963378906,138.42999267578125,17.239999771118164,165.64999389648438,413.9100036621094,138.4499969482422,17.360000610351562,6532000,81851800,11476500,0
2021-04-21,168.1300048828125,387.6037902832031,116.84249877929688,17.5,168.1300048828125,416.07000732421875,139.77999877929688,17.5,168.38999938964844,416.2900085449219,139.91000366210938,19.290000915527344,167.14999389648438,411.3599853515625,139.07000732421875,16.90999984741211,167.17999267578125,411.510009765625,139.5399932861328,18.479999542236328,8380200,66793000,11902200,0
2021-04-22,167.0399932861328,384.0636901855469,117.35237121582031,18.709999084472656,167.0399932861328,412.2699890136719,140.38999938964844,18.709999084472656,167.52999877929688,416.7799987792969,140.38999938964844,19.899999618530273,166.49000549316406,411.1300048828125,139.1999969482422,16.989999771118164,167.11000061035156,415.8900146484375,140.0,17.280000686645508,7680100,97582800,14156400,0
2021-04-23,166.39999389648438,388.2278137207031,117.07656860351562,17.329999923706055,166.39999389648438,416.739990234375,140.05999755859375,17.329999923706055,167.52999877929688,418.25,140.47000122070312,18.780000686645508,165.77999877929688,412.7900085449219,139.49000549316406,16.799999237060547,167.3699951171875,412.8699951171875,140.3800048828125,18.559999465942383,7106400,73209200,12302200,0
2021-04-26,166.83999633789062,389.038330078125,116.90937805175781,17.639999389648438,166.83999633789062,417.6099853515625,139.86000061035156,17.639999389648438,166.8699951171875,418.2200012207031,140.50999450683594,18.170000076293945,166.0500030517578,416.80999755859375,139.85000610351562,16.8700008392334,166.6300048828125,417.44000244140625,140.14999389648438,17.940000534057617,4786600,52182400,9103500,0
2021-04-27,166.4199981689453,388.9545593261719,115.88954162597656,17.559999465942383,166.4199981689453,417.5199890136719,138.63999938964844,17.559999465942383,167.14999389648438,418.1400146484375,139.82000732421875,18.15999984741211,166.27999877929688,416.29998779296875,138.52999877929688,16.969999313354492,166.9199981689453,417.92999267578125,139.58999633789062,17.6200008392334,5363500,51303100,14137300,0
2021-04-28,166.91000366210938,388.8426818847656,115.96481323242188,17.280000686645508,166.91000366210938,417.3999938964844,138.72999572753906,17.280000686645508,166.9600067138672,419.010009765625,138.88999938964844,17.84000015258789,165.49000549316406,416.8999938964844,137.9600067138672,16.670000076293945,165.75,417.80999755859375,138.64999389648438,17.469999313354492,6932200,51238900,15263700,0
2021-04-29,166.22000122070312,391.3208312988281,115.62203216552734,17.610000610351562,166.22000122070312,420.05999755859375,138.32000732421875,17.610000610351562,166.25999450683594,420.7200012207031,138.36000061035156,18.8700008392334,164.47000122070312,416.44000244140625,137.1300048828125,16.770000457763672,165.5800018310547,420.32000732421875,137.4499969482422,16.8799991607666,9067600,78544300,17178200,0
2021-04-30,165.66000366210938,388.74951171875,115.88954162597656,18.610000610351562,165.66000366210938,417.29998779296875,138.63999938964844,18.610000610351562,166.0,418.5400085449219,138.72999572753906,19.25,165.24000549316406,416.3399963378906,137.97999572753906,17.639999389648438,165.86000061035156,417.6300048828125,138.50999450683594,17.670000076293945,6248700,85527000,15692000,0
2021-05-03,167.80999755859375,389.58795166015625,115.95903778076172,18.309999465942383,167.80999755859375,418.20001220703125,138.52000427246094,18.309999465942383,168.42999267578125,419.8399963378906,139.64999389648438,19.1200008392334,167.41000366210938,417.6700134277344,138.27999877929688,17.799999237060547,167.61000061035156,419.42999267578125,138.6999969482422,18.649999618530273,9014700,68128300,16447700,0
2021-05-04,166.5800018310547,387.1845397949219,116.7459716796875,19.479999542236328,166.5800018310547,415.6199951171875,139.4600067138672,19.479999542236328,168.5500030517578,416.6000061035156,140.16000366210938,21.850000381469727,165.5,411.6700134277344,139.16000366210938,18.110000610351562,167.69000244140625,416.07000732421875,139.49000549316406,18.15999984741211,10267400,101591200,18639700,0
2021-05-05,167.27000427246094,387.30560302734375,116.9384765625,19.149999618530273,167.27000427246094,415.75,139.69000244140625,19.149999618530273,167.30999755859375,417.6300048828125,139.85000610351562,19.579999923706055,166.61000061035156,415.1499938964844,138.9199981689453,17.889999389648438,166.6300048828125,417.3800048828125,139.02999877929688,18.84000015258789,5950000,60162200,11127900,0
2021-05-06,170.05999755859375,390.39849853515625,117.13106536865234,18.389999389648438,170.05999755859375,419.07000732421875,139.9199981689453,18.389999389648438,170.2899932861328,419.2099914550781,140.19000244140625,20.600000381469727,167.9199981689453,413.67999267578125,139.1999969482422,18.209999084472656,167.9499969482422,415.8299865722656,139.25,18.40999984741211,13574100,74321400,21907600,0
2021-05-07,171.58999633789062,393.23974609375,116.55341339111328,16.690000534057617,171.58999633789062,422.1199951171875,139.22999572753906,16.690000534057617,172.5500030517578,422.82000732421875,140.60000610351562,18.56999969482422,171.0,419.1600036621094,138.91000366210938,16.68000030517578,171.52999877929688,419.8900146484375,140.10000610351562,18.450000762939453,14748600,67733800,18346900,0
2021-05-10,172.11000061035156,389.3458251953125,115.3730697631836,19.65999984741211,172.11000061035156,417.94000244140625,137.82000732421875,19.65999984741211,172.83999633789062,422.739990234375,139.25,19.75,171.77999877929688,417.80999755859375,137.69000244140625,17.06999969482422,172.74000549316406,422.5,138.9499969482422,17.34000015258789,8276600,81852400,15146200,0
2021-05-11,172.13999938964844,385.8710021972656,114.7200927734375,21.84000015258789,172.13999938964844,414.2099914550781,137.0399932861328,21.84000015258789,172.1699981689453,415.2699890136719,137.47999572753906,23.729999542236328,170.27000427246094,410.05999755859375,136.77000427246094,20.709999084472656,170.55999755859375,413.1000061035156,137.22999572753906,21.170000076293945,8348200,116888000,15158600,0
2021-05-12,170.42999267578125,377.67303466796875,113.51470184326172,27.59000015258789,170.42999267578125,405.4100036621094,135.60000610351562,27.59000015258789,171.83999633789062,412.5899963378906,136.8000030517578,28.3799991607666,170.35000610351562,404.0,135.36000061035156,21.65999984741211,171.42999267578125,411.2300109863281,136.6699981689453,22.420000076293945,12666300,134811000,20859400,0
2021-05-13,171.1300048828125,382.2099304199219,113.6904525756836,23.1299991607666,171.1300048828125,410.2799987792969,135.80999755859375,23.1299991607666,171.27000427246094,412.3500061035156,136.3699951171875,28.93000030517578,170.22999572753906,407.0199890136719,135.6300048828125,22.229999542236328,170.35000610351562,407.07000732421875,135.92999267578125,26.030000686645508,8078300,106394000,13073900,0
2021-05-14,172.69000244140625,388.0788269042969,114.75358581542969,18.809999465942383,172.69000244140625,416.5799865722656,137.0800018310547,18.809999465942383,172.6999969482422,417.489990234375,137.0800018310547,22.100000381469727,171.82000732421875,413.17999267578125,136.22000122070312,18.65999984741211,172.0500030517578,413.2099914550781,136.52999877929688,21.770000457763672,9686800,82201600,17566700,0
2021-05-17,174.6999969482422,387.09130859375,114.51087188720703,19.719999313354492,174.6999969482422,415.5199890136719,136.7899932861328,19.719999313354492,175.0,416.3900146484375,137.1699981689453,21.579999923706055,173.27999877929688,413.3599853515625,136.57000732421875,19.670000076293945,173.3000030517578,415.3900146484375,136.8300018310547,19.889999389648438,11956800,65129200,6113800,0
2021-05-18,175.0399932861328,383.7562561035156,114.21785736083984,21.34000015258789,175.0399932861328,411.94000244140625,136.44000244140625,21.34000015258789,175.2100067138672,416.05999755859375,136.57000732421875,21.450000762939453,174.4600067138672,411.7699890136719,136.07000732421875,18.809999465942383,175.17999267578125,415.79998779296875,136.39999389648438,18.889999389648438,7294000,59810200,11423100,0
2021-05-19,175.16000366210938,382.75018310546875,113.94160461425781,22.18000030517578,175.16000366210938,410.8599853515625,136.11000061035156,22.18000030517578,177.0,411.04998779296875,137.3000030517578,25.959999084472656,174.35000610351562,405.3299865722656,135.6199951171875,21.8799991607666,175.13999938964844,406.9200134277344,136.5399932861328,22.459999084472656,20741100,106467100,14296000,0
2021-05-20,175.9600067138672,386.8677978515625,114.87918090820312,20.670000076293945,175.9600067138672,415.2799987792969,137.22999572753906,20.670000076293945,176.4600067138672,416.6300048828125,137.49000549316406,23.5,175.11000061035156,411.6700134277344,136.6699981689453,20.190000534057617,175.32000732421875,411.79998779296875,136.75999450683594,22.329999923706055,9802800,78022200,13310500,0
2021-05-21,176.0399932861328,386.5509948730469,115.24752044677734,20.149999618530273,176.0399932861328,414.94000244140625,137.6699981689453,20.149999618530273,176.86000061035156,418.20001220703125,137.6999969482422,20.889999389648438,175.14999389648438,414.45001220703125,137.05999755859375,19.530000686645508,176.5800018310547,416.8699951171875,137.66000366210938,20.420000076293945,7677200,76578700,10171600,0
2021-05-24,176.35000610351562,390.4916687011719,115.67440795898438,18.399999618530273,176.35000610351562,419.1700134277344,138.17999267578125,18.399999618530273,176.58999633789062,420.32000732421875,138.5800018310547,20.510000228881836,175.8699951171875,417.0799865722656,137.88999938964844,18.3799991607666,176.14999389648438,417.3399963378906,137.99000549316406,20.5,5557300,51376700,6868700,0
2021-05-25,177.9499969482422,389.625244140625,116.7459716796875,18.84000015258789,177.9499969482422,418.239990234375,139.4600067138672,18.84000015258789,177.9499969482422,420.7099914550781,139.5,19.290000915527344,176.0399932861328,417.6199951171875,138.6199951171875,16.8700008392334,176.14999389648438,420.3299865722656,138.6300048828125,18.350000381469727,8986900,57451400,12346900,0
2021-05-26,177.63999938964844,390.39849853515625,116.54508209228516,17.360000610351562,177.63999938964844,419.07000732421875,139.22000122070312,17.360000610351562,178.61000061035156,419.6099853515625,139.91000366210938,18.920000076293945,177.0399932861328,417.760009765625,138.8800048828125,17.350000381469727,178.3699951171875,418.8699951171875,139.58999633789062,18.3700008392334,8495400,43088600,9793700,0
2021-05-27,177.7100067138672,390.6033935546875,116.07625579833984,16.739999771118164,177.7100067138672,419.2900085449219,138.66000366210938,16.739999771118164,177.82000732421875,420.7200012207031,138.69000244140625,18.170000076293945,176.80999755859375,418.989990234375,137.99000549316406,16.520000457763672,177.38999938964844,420.1700134277344,138.5,18.030000686645508,7993000,56707700,10695200,0
2021-05-28,178.3800048828125,391.3021240234375,115.89208221435547,16.760000228881836,178.3800048828125,420.0400085449219,138.44000244140625,16.760000228881836,178.42999267578125,421.25,139.3000030517578,16.860000610351562,177.24000549316406,419.7900085449219,138.33999633789062,15.899999618530273,177.4600067138672,420.9700012207031,138.5800018310547,16.799999237060547,9967000,58520200,10258000,0
2021-06-01,177.89999389648438,390.95745849609375,115.8660659790039,17.899999618530273,177.89999389648438,419.6700134277344,138.2100067138672,17.899999618530273,178.85000610351562,422.7200012207031,138.25999450683594,18.530000686645508,177.19000244140625,419.20001220703125,137.25,15.680000305175781,178.75999450683594,422.57000732421875,137.82000732421875,17.239999771118164,9143300,54216600,11778500,0
2021-06-02,178.77000427246094,391.5723571777344,116.13436889648438,17.479999542236328,178.77000427246094,420.3299865722656,138.52999877929688,17.479999542236328,178.77999877929688,421.2300109863281,138.7899932861328,18.309999465942383,177.97000122070312,419.2900085449219,138.32000732421875,16.739999771118164,178.33999633789062,420.3699951171875,138.5500030517578,17.860000610351562,6613100,49097100,7347900,0
2021-06-03,175.27000427246094,390.1189880371094,115.69847106933594,18.040000915527344,175.27000427246094,418.7699890136719,138.00999450683594,18.040000915527344,175.8300018310547,419.989990234375,138.50999450683594,19.270000457763672,174.66000366210938,416.2799987792969,137.85000610351562,17.450000762939453,175.8300018310547,417.8500061035156,138.50999450683594,17.729999542236328,10153900,58138800,10994000,0
2021-06-04,177.16000366210938,393.6869812011719,117.28287506103516,16.420000076293945,177.16000366210938,422.6000061035156,139.89999389648438,16.420000076293945,177.57000732421875,422.9200134277344,139.89999389648438,18.420000076293945,176.61000061035156,418.8399963378906,138.52000427246094,16.18000030517578,176.64999389648438,420.75,138.52000427246094,18.09000015258789,8375300,55938800,15773700,0
2021-06-07,177.8699951171875,393.3050537109375,116.92240905761719,16.420000076293945,177.8699951171875,422.19000244140625,139.47000122070312,16.420000076293945,177.89999389648438,422.7799987792969,139.7100067138672,17.350000381469727,176.6300048828125,421.19000244140625,139.32000732421875,15.779999732971191,176.9600067138672,422.5899963378906,139.58999633789062,17.34000015258789,7709100,51555000,7799800,0
2021-06-08,177.32000732421875,393.388916015625,117.74392700195312,17.06999969482422,177.32000732421875,422.2799987792969,140.4499969482422,17.06999969482422,177.5399932861328,423.2099914550781,140.66000366210938,17.75,176.3699951171875,420.32000732421875,140.2100067138672,15.149999618530273,177.22999572753906,423.1099853515625,140.66000366210938,16.579999923706055,5905800,47134300,11230900,0
2021-06-09,176.97999572753906,392.802001953125,118.78347778320312,17.889999389648438,176.97999572753906,421.6499938964844,141.69000244140625,17.889999389648438,177.8000030517578,423.260009765625,142.14999389648438,17.959999084472656,176.77999877929688,421.4100036621094,141.25,15.550000190734863,177.3800048828125,423.17999267578125,141.75999450683594,17.18000030517578,6346100,48436300,12768300,0
2021-06-10,177.74000549316406,394.62786865234375,119.49606323242188,16.100000381469727,177.74000549316406,423.6099853515625,142.5399932861328,16.100000381469727,177.85000610351562,424.6300048828125,142.55999755859375,18.290000915527344,176.47999572753906,421.54998779296875,140.67999267578125,16.010000228881836,176.6999969482422,422.9599914550781,140.8300018310547,18.18000030517578,9896600,51020100,19698300,0
2021-06-11,175.74000549316406,395.27996826171875,119.30327606201172,15.649999618530273,175.74000549316406,424.30999755859375,142.30999755859375,15.649999618530273,176.57000732421875,424.42999267578125,142.39999389648438,16.200000762939453,175.47999572753906,422.82000732421875,141.83999633789062,15.149999618530273,176.3300018310547,424.20001220703125,142.30999755859375,16.18000030517578,7836900,45570800,8646700,0
2021-06-14,174.7100067138672,396.1650695800781,118.38947296142578,16.389999389648438,174.7100067138672,425.260009765625,141.22000122070312,16.389999389648438,175.05999755859375,425.3699951171875,142.10000610351562,17.040000915527344,172.9499969482422,423.1000061035156,141.00999450683594,15.039999961853027,173.16000366210938,424.42999267578125,142.10000610351562,16.040000915527344,7733600,42358500,9401300,0
2021-06-15,174.0500030517578,395.43829345703125,118.2469482421875,17.020000457763672,174.0500030517578,424.4800109863281,141.0500030517578,17.020000457763672,174.9199981689453,425.4599914550781,141.08999633789062,17.350000381469727,173.33999633789062,423.5400085449219,140.47999572753906,16.139999389648438,174.77999877929688,425.4200134277344,140.8000030517578,16.270000457763672,7550200,51508500,18207300,0
2021-06-16,171.11000061035156,393.23046875,118.14637756347656,18.149999618530273,171.11000061035156,422.1099853515625,140.92999267578125,18.149999618530273,174.47000122070312,424.8699951171875,141.6699981689453,19.110000610351562,171.02999877929688,419.9200134277344,140.2100067138672,16.420000076293945,173.91000366210938,424.6300048828125,141.39999389648438,16.989999771118164,16919700,80386100,19676300,0
2021-06-17,165.85000610351562,393.10003662109375,119.9152603149414,17.75,165.85000610351562,421.9700012207031,143.0399932861328,17.75,167.6199951171875,423.0199890136719,144.92999267578125,19.219999313354492,165.44000244140625,419.32000732421875,141.63999938964844,16.709999084472656,167.02000427246094,421.6700134277344,141.86000061035156,18.489999771118164,27232200,90949700,35225800,0
2021-06-18,164.92999267578125,387.79693603515625,122.17034912109375,20.700000762939453,164.92999267578125,414.9200134277344,145.72999572753906,20.700000762939453,166.72000122070312,417.8299865722656,146.0399932861328,21.040000915527344,164.8699951171875,414.70001220703125,144.1199951171875,16.920000076293945,166.13999938964844,417.0899963378906,144.27999877929688,16.959999084472656,15744300,118676300,26616900,0
2021-06-21,166.9499969482422,393.34869384765625,120.12483215332031,17.889999389648438,166.9499969482422,420.8599853515625,143.2899932861328,17.889999389648438,167.22000122070312,421.05999755859375,144.49000549316406,21.81999969482422,166.0,415.92999267578125,143.02000427246094,17.809999465942383,166.52000427246094,416.79998779296875,144.38999938964844,21.739999771118164,8371000,72822000,16485000,0
2021-06-22,166.25,395.4515380859375,120.41822052001953,16.65999984741211,166.25,423.1099853515625,143.63999938964844,16.65999984741211,166.9199981689453,424.0,143.67999267578125,18.31999969482422,166.00999450683594,420.0799865722656,142.1199951171875,15.760000228881836,166.35000610351562,420.8500061035156,142.1699981689453,17.90999984741211,7223900,57700300,14530200,0
2021-06-23,166.13999938964844,394.9749755859375,120.10809326171875,16.31999969482422,166.13999938964844,422.6000061035156,143.27000427246094,16.31999969482422,168.02999877929688,424.04998779296875,143.5,16.84000015258789,165.97000122070312,422.510009765625,142.7100067138672,14.859999656677246,166.97000122070312,423.19000244140625,143.11000061035156,16.25,8474300,49445400,12040900,0
2021-06-24,166.0399932861328,397.3115234375,120.30091857910156,15.970000267028809,166.0399932861328,425.1000061035156,143.5,15.970000267028809,167.22999572753906,425.54998779296875,143.89999389648438,16.049999237060547,166.00999450683594,424.6199951171875,143.3300018310547,14.1899995803833,167.0,424.8900146484375,143.4199981689453,15.989999771118164,6903400,45110300,8788400,0
2021-06-25,166.58999633789062,398.7228088378906,119.05170440673828,15.619999885559082,166.58999633789062,426.6099853515625,142.00999450683594,15.619999885559082,167.52999877929688,427.0899963378906,143.39999389648438,16.170000076293945,166.2899932861328,425.54998779296875,141.3699951171875,15.210000038146973,167.4499969482422,425.8999938964844,143.25999450683594,16.040000915527344,7473700,58129500,15562200,0
2021-06-28,166.5800018310547,399.5265808105469,120.27568817138672,15.760000228881836,166.5800018310547,427.4700012207031,143.47000122070312,15.760000228881836,166.91000366210938,427.6499938964844,143.8000030517578,16.459999084472656,166.36000061035156,425.8900146484375,142.6999969482422,15.390000343322754,166.67999267578125,427.1700134277344,142.72000122070312,16.06999969482422,6508900,53159600,11460700,0
2021-06-29,164.8300018310547,399.7415771484375,120.47694396972656,16.020000457763672,164.8300018310547,427.70001220703125,143.7100067138672,16.020000457763672,165.27999877929688,428.55999755859375,143.72000122070312,16.309999465942383,164.00999450683594,427.1300048828125,143.0399932861328,14.100000381469727,164.33999633789062,427.8800048828125,143.10000610351562,15.6899995803833,7451400,35970500,11217900,0
2021-06-30,165.6300048828125,400.07806396484375,121.01345825195312,15.829999923706055,165.6300048828125,428.05999755859375,144.35000610351562,15.829999923706055,166.10000610351562,428.7799987792969,144.92999267578125,17.309999465942383,164.2899932861328,427.17999267578125,144.07000732421875,15.579999923706055,164.57000732421875,427.2099914550781,144.25,16.18000030517578,7955800,64827900,15708900,0
2021-07-01,166.1999969482422,402.2930908203125,121.02022552490234,15.479999542236328,166.1999969482422,430.42999267578125,144.1699981689453,15.479999542236328,166.8800048828125,430.6000061035156,144.30999755859375,16.010000228881836,165.5,428.79998779296875,143.52999877929688,15.3100004196167,166.64999389648438,428.8699951171875,143.97999572753906,15.619999885559082,7430500,53441000,10810000,0
2021-07-02,167.2899932861328,405.36798095703125,121.75044250488281,15.069999694824219,167.2899932861328,433.7200012207031,145.0399932861328,15.069999694824219,167.72000122070312,434.1000061035156,145.0399932861328,15.539999961853027,166.39999389648438,430.5199890136719,144.11000061035156,14.25,167.35000610351562,431.6700134277344,144.22999572753906,15.529999732971191,7873600,57697700,9650200,0
